"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1710,1851,536,1478
"Tolerant",4442,59828,34354,9522
"Vulnerable",766,22430,71264,17198
"Unclassified",2683,6484,22006,123319
