"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1714,4065,1573,5684
"Tolerant",14301,35837,11462,12510
"Vulnerable",664,18690,16600,19588
"Unclassified",11739,33966,30719,160759
