"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",63861,37731,23939,264,11642
"GM",35303,299191,433152,907,7834
"Tolerant",17163,298290,106122,109,4020
"Vulnerable",147,484,24,343,152
"Unclassified",5371,6871,6792,490,48327
