"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,1,5,2
"GM",16058,23717,3353,4865
"Tolerant",23518,8372,3605,3618
"Vulnerable",3435,3693,127701,65641
"Unclassified",5238,4025,85890,100007
