"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",5315,48039,1433,4794
"Tolerant",51254,268038,3253,10993
"Vulnerable",7585,27755,482737,77748
"Unclassified",8408,67134,21126,326785
