"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",4364,32404,2896,11638
"Tolerant",24263,226549,33837,64019
"Vulnerable",964,7301,481212,45050
"Unclassified",6009,22463,160192,289236
