"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2,3,0,15
"GM",20071,410372,121,7801
"Tolerant",455440,197378,460,10435
"Vulnerable",439,389,481,11988
"Unclassified",4380,6428,58,14901
