"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",100457,353431,23737,185754
"GM",2,62,15,8
"Tolerant",413644,767961,172031,179874
"Vulnerable",29241,138056,514834,210375
"Unclassified",81239,109396,75854,1016132
