"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,0,0,2
"GM",1237,1495,569,1278
"Tolerant",1684,1174,902,1960
"Vulnerable",987,2330,50479,74922
"Unclassified",1440,3113,54468,96114
