"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,9,31,12,15
"GM",37,39070,218226,6366,8684
"Tolerant",23,210651,60290,10594,6569
"Vulnerable",165,11817,12767,184244,47298
"Unclassified",217,14180,15535,33688,71460
