"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",21071,6477,15816,10087
"Tolerant",16875,19885,55183,417
"Vulnerable",17218,46685,155860,19232
"Unclassified",1534,446,16227,174091
