"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",3639,2865,7719,5951
"Tolerant",3828,14915,50944,1848
"Vulnerable",16360,60178,160955,81726
"Unclassified",12062,10421,28609,115084
