"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1961,286,499,7767
"Tolerant",84,17178,25845,5202
"Vulnerable",326,44880,89822,15702
"Unclassified",4007,52544,190457,120544
