"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",36,15,149,82,25
"GM",3453,34869,172894,6547,407
"Tolerant",5250,191380,144573,18139,788
"Vulnerable",968,4060,21278,63569,1038
"Unclassified",627,2039,3212,4619,151484
