"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",191,221,409,114,1194
"GM",52,15320,267891,4399,10953
"Tolerant",160,292063,344047,8886,45923
"Vulnerable",60,1675,23891,106255,78790
"Unclassified",649,16409,78293,47375,214264
