"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1100,756,458,4870
"Tolerant",1572,1673,2127,4668
"Vulnerable",864,2641,66991,55415
"Unclassified",3913,1496,13873,42188
