"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",277,3004,11040,5636
"Tolerant",301,24698,31538,4589
"Vulnerable",1116,41591,92130,14685
"Unclassified",1125,10567,59026,98266
