"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",266,99,185,90
"Tolerant",1155,11556,15949,4615
"Vulnerable",2645,15738,32730,13491
"Unclassified",15891,33733,100658,150788
