"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",9057,6778,25733,1,21281
"GM",10439,264075,55877,3,20679
"Tolerant",8474,18752,63435,0,16847
"Vulnerable",0,2,2,0,21
"Unclassified",28788,31988,55495,35,211846
