"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,0,1,9
"GM",20041,315013,1296,12909
"Tolerant",325142,83789,1031,13155
"Vulnerable",304,2669,6483,4486
"Unclassified",2048,5309,940,75936
