"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",448,12403,1809,2357,11057
"GM",4019,625030,149713,3512,12589
"Tolerant",78,162802,12688,310,1857
"Vulnerable",38,2516,431,7079,5162
"Unclassified",240,7363,1292,3967,89827
