"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1878,1423,3011,133,3279
"GM",420,14404,7523,67,1224
"Tolerant",4377,11725,54816,1026,6551
"Vulnerable",278,151,1376,3466,1406
"Unclassified",1436,1392,4417,2483,60843
