"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",30,1837,487,2601
"Tolerant",251,1238,251,2246
"Vulnerable",142,1354,7595,7337
"Unclassified",2073,1648,15006,155424
