"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",275,61,1323,91,449
"GM",19,2401,4314,244,527
"Tolerant",85,721,9393,118,2581
"Vulnerable",2,10,89,547,291
"Unclassified",216,4555,2294,981,72164
