"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",641,0,61,3805
"GM",45,0,2,196
"Tolerant",87,0,5,465
"Vulnerable",1404,0,372,7580
"Unclassified",4832,64,396,520631
