"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",3,0,1,17,27
"Tolerant",5,0,32,43,74
"Vulnerable",21,2,143,535,875
"Unclassified",853,240,1146,512888,23681
