"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2,2,58,175
"GM",40,226,166,524
"Tolerant",62,308,33,145
"Vulnerable",105,156,16117,19244
"Unclassified",298,257,19427,46138
