"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",5457,4311,7517,52405
"Tolerant",3456,52192,82511,54019
"Vulnerable",5914,88576,190450,133908
"Unclassified",10322,10314,37358,125167
