"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",2081,1933,2276,10050
"Tolerant",4850,62914,85152,18431
"Vulnerable",4867,88645,180866,63008
"Unclassified",8135,16519,56690,257460
