"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",415,116,37310,1705,438
"GM",73,5328,7587,0,87
"Tolerant",339,4890,343020,186,1230
"Vulnerable",0,18,178,393,210
"Unclassified",1459,691,6937,2426,246945
