"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",886,478,1575,10406
"GM",0,0,0,3
"Tolerant",359,237,536,1646
"Vulnerable",99,98,19028,2101
"Unclassified",249,313,5587,47277
