"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",766,0,257,191,1259
"Tolerant",498,0,397,674,1500
"Vulnerable",2802,0,627,18075,16156
"Unclassified",9279,3,1497,2386,34511
