"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",26,187,1390,582,318
"GM",122,4227,34284,5587,1602
"Tolerant",561,23756,124073,28221,6751
"Vulnerable",241,1445,28868,84260,15271
"Unclassified",394,4216,26895,34212,143344
