"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",79,198,792,2261
"Tolerant",32,1969,6780,1012
"Vulnerable",184,10677,141786,17283
"Unclassified",1439,6254,160675,83207
