"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2616,134,6795,10,2778
"GM",555,1511,7963,10,90
"Tolerant",6628,8641,606268,386,16197
"Vulnerable",47,171,816,60,182
"Unclassified",1716,474,21165,336,247592
