"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",94,11,17,208,987
"GM",30,466,2185,719,1524
"Tolerant",92,1316,1613,945,2794
"Vulnerable",286,828,1679,49926,28238
"Unclassified",1236,1107,1915,53551,113350
