"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",31,2674,15605,284,384
"GM",49,16774,203339,554,5975
"Tolerant",158,193242,59945,1122,5086
"Vulnerable",4,838,1594,11964,5233
"Unclassified",20,11693,16973,5650,100572
