"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"GM",0,244,204,33,792
"Tolerant",0,413,1080,79,2162
"Vulnerable",0,2,3,282,507
"Unclassified",2,764,2805,43232,384363
