"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,2,1,2,30
"GM",13,8708,715,1438,2352
"Tolerant",5,1227,720,392,569
"Vulnerable",7,978,61,1049,9792
"Unclassified",23,9355,931,2248,112574
