"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,2
"GM",24397,390440,1018,6064
"Tolerant",427301,105005,3472,7715
"Vulnerable",736,2878,4051,1550
"Unclassified",33375,51924,5051,46211
