"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"GM",2,17571,431145,4366,1739
"Tolerant",0,435346,119522,3508,2450
"Vulnerable",0,1659,5391,18988,96
"Unclassified",0,1649,1462,376,65920
