"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",15,7,101,447,2359
"GM",9,5,59,60,349
"Tolerant",49,50,1600,1046,3289
"Vulnerable",168,105,1060,16453,21601
"Unclassified",882,375,4645,27776,76545
