"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",4,65,467,17,1076
"GM",21,97443,197270,520,73842
"Tolerant",222,246967,163754,1532,103437
"Vulnerable",3,917,2142,20026,55302
"Unclassified",15,7376,8510,1982,159769
