"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,1,0
"GM",2159,1756,1266,1881
"Tolerant",2513,1477,969,1104
"Vulnerable",503,670,51755,46358
"Unclassified",1344,997,72157,113993
