"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",5521,605,2328,8963,27011
"GM",2541,6407,15341,4406,5222
"Tolerant",5405,10043,25123,9721,31623
"Vulnerable",14063,3958,11480,153590,99116
"Unclassified",4806,1416,4365,19104,34413
