"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,4,0,2,4
"GM",5,15,2,5,63
"Tolerant",0,0,0,25,30
"Vulnerable",3,0,0,1404,1518
"Unclassified",7,75,6,2507,12626
