"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,1,0,6
"GM",10900,348989,249,15146
"Tolerant",330849,168077,338,20784
"Vulnerable",144,703,1320,2861
"Unclassified",6384,12398,4229,27791
