"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",59792,263165,1683,34977
"Tolerant",286328,67093,3897,53962
"Vulnerable",2513,4297,5684,9196
"Unclassified",55239,40812,9894,146554
