"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",29,7546,7691,180,4454
"GM",15,32734,122793,353,25490
"Tolerant",12,107380,68031,342,24217
"Vulnerable",11,463,782,1381,12216
"Unclassified",91,13579,16716,5272,95487
