"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",13155,7830,37049,2991,10571
"GM",1418,4069,25398,149,533
"Tolerant",5301,50917,154685,1569,2772
"Vulnerable",495,1579,2062,4898,6657
"Unclassified",2454,237,5914,3967,241246
