"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",36,0,39,49,58
"GM",0,0,0,0,5
"Tolerant",15,1,9,20,53
"Vulnerable",5,2,1,458,346
"Unclassified",96,7,27,455,9473
