"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",7478,676,1281,2127,813
"GM",2673,1592,929,2243,263
"Tolerant",15290,6966,14102,16866,5692
"Vulnerable",10455,6021,12181,36355,9737
"Unclassified",3719,344,2139,6285,132613
