"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",3629,4186,4186,5538
"Tolerant",3548,4696,8344,3931
"Vulnerable",1598,3457,166320,47962
"Unclassified",610,2900,48473,286436
