"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",645,6310,973,2269
"Tolerant",6936,6526,3415,2663
"Vulnerable",697,1144,90859,41203
"Unclassified",1122,5375,38306,387371
