"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1025,25,9,25
"GM",21705,9593,1080,7359
"Tolerant",14332,1533,947,4047
"Vulnerable",1198,508,30617,43902
"Unclassified",7426,3282,58667,85772
