"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",11,2,4,142
"GM",6100,1306,167,8503
"Tolerant",1721,866,88,4065
"Vulnerable",647,231,2279,18200
"Unclassified",7655,2368,19081,219616
