"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,24,18,10,3
"GM",11,46062,551294,557,705
"Tolerant",55,564477,83426,1129,1224
"Vulnerable",0,1081,1351,1989,606
"Unclassified",13,2182,1289,2976,40483
