"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",9,20,174,43,603
"GM",132,24387,171211,3597,16298
"Tolerant",479,185091,217938,16006,64588
"Vulnerable",40,1425,15168,39982,28051
"Unclassified",733,9603,29589,28494,138601
