"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",36132,260,8053,735,9301
"GM",1571,21,1007,160,188
"Tolerant",13961,168,18239,1714,2381
"Vulnerable",693,3,937,19891,37326
"Unclassified",9648,256,12664,62735,448440
