"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,61,10,8,19
"GM",1012,88915,79145,1341,983
"Tolerant",76,74817,18119,465,201
"Vulnerable",0,31,24,390,8
"Unclassified",4964,66389,27221,708024,19386
