"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",35,50,954,10
"GM",0,23,5,0
"Tolerant",71,3603,4050,777
"Vulnerable",804,4225,190527,24885
"Unclassified",346,1128,35996,344496
