"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",658,571,1661,4008
"Tolerant",949,23482,21365,4318
"Vulnerable",1025,14966,223274,42587
"Unclassified",3250,5792,28899,84841
