"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",455,520,1341,4099
"Tolerant",458,20022,12454,7386
"Vulnerable",1647,24475,239510,41751
"Unclassified",4338,5097,28547,69546
