"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",360,330,792,1446
"Tolerant",374,19945,19731,16420
"Vulnerable",407,7205,78265,12648
"Unclassified",5274,12840,208595,77014
